%% LaTeX2e file `C0.1norm.dat'
%% generated by the `filecontents' environment
%% from source `main' on 2018/02/13.
%%
400  0.009179426288432
400.292388916  -0.001537444303097
400.58480835  -0.014404671791316
400.877197266  -0.016502880580856
401.169586182  -0.008999584480499
401.461975098  -0.00820813506055
401.754394531  -0.005990693551116
402.046783447  -0.00043103771908
402.339172363  0.003510690153797
402.631591797  0.038168895315528
402.923980713  0.015543049284286
403.216369629  0.004622868235991
403.508758545  -0.003229499419659
403.801177979  -0.019853826098802
404.093566895  -0.022722228784612
404.385955811  -0.009544127233025
404.678375244  0.005436766985799
404.97076416  0.007375469191656
405.263153076  -0.00425344676809
405.555541992  -0.014571994082553
405.847961426  -0.01247047079689
406.140350342  -0.009913796882948
406.432739258  0.003412898081128
406.725158691  0.011816275150429
407.017547607  0.00177831748835
407.309936523  0.004398007222781
407.602325439  0.004696998179123
407.894744873  -0.000363513121395
408.187133789  0.003965646288347
408.479522705  0.006477975140407
408.771942139  -0.015557424594599
409.064331055  0.000642850119451
409.356719971  0.012530552118277
409.649108887  0.015894763724834
409.94152832  0.020946106567486
410.233917236  0.021138515502465
410.526306152  0.023708155660681
410.818725586  0.025158255847577
411.111114502  0.01532386708086
411.403503418  0.010742882852876
411.695892334  0.02756190579353
411.988311768  0.035214536560178
412.280700684  0.022133403268902
412.5730896  0.007348243117669
412.865509033  0.00766223996927
413.157897949  0.012979686611737
413.450286865  0.012618696241511
413.742675781  0.015840278148317
414.035095215  0.021999198588864
414.327484131  0.016692364007002
414.619873047  0.004466222836446
414.91229248  0.012600161603201
415.204681396  0.036087205318605
415.497070313  0.005028891486762
415.789459229  0.013265817180974
416.081878662  0.029353251191783
416.374267578  0.050543972035244
416.666656494  0.05277312064506
416.959075928  0.037248587765343
417.251464844  0.019606707716913
417.54385376  0.021653808231297
417.836242676  0.038196391857328
418.128662109  0.046123649703421
418.421051025  0.042159856676334
418.713439941  0.021581898251081
419.005859375  0.035412685084245
419.298248291  0.047012019773256
419.590637207  0.06910597324407
419.883026123  0.054145249132451
420.175445557  0.028609219732309
420.467834473  0.028059440845612
420.760223389  0.059303152217171
421.052642822  0.082149625985424
421.345031738  0.061761754727074
421.637420654  0.039431280753082
421.92980957  0.071552549562402
422.222229004  0.017531756115106
422.51461792  0.046835196669041
422.807006836  0.057313469879138
423.09942627  0.071210386584101
423.391815186  0.083164737041011
423.684204102  0.091292481387172
423.976593018  0.084247394125287
424.269012451  0.070042565586649
424.561401367  0.067048651682401
424.853790283  0.06775245131715
425.146209717  0.062171212513114
425.438598633  0.086199729627887
425.730987549  0.070356008333927
426.023406982  0.064944886654623
426.315795898  0.075309834889781
426.608184814  0.088548094749854
426.90057373  0.090069805072671
427.192993164  0.103740594529532
427.48538208  0.106370651308109
427.777770996  0.094899406904549
428.07019043  0.109304596332142
428.362579346  0.083658913025474
428.654968262  0.084470591812493
428.947357178  0.098093179256382
429.239776611  0.099136394646373
429.532165527  0.106148531439986
429.824554443  0.12150703156176
430.116973877  0.114185212231957
430.409362793  0.114180528176259
430.701751709  0.116369481428619
430.994140625  0.110833924323507
431.286560059  0.114420857513444
431.578948975  0.110762034603912
431.871337891  0.108037299929771
432.163757324  0.167638157115862
432.45614624  0.132199320737774
432.748535156  0.14565696945009
433.040924072  0.149765453607451
433.333343506  0.132022655659456
433.625732422  0.117429909507886
433.918121338  0.11283622038605
434.210540771  0.121858862496391
434.502929688  0.137496144973759
434.795318604  0.138823872178278
435.08770752  0.14938617475479
435.380126953  0.13587140973613
435.672515869  0.141548793241039
435.964904785  0.154231854730032
436.257324219  0.172208725802969
436.549713135  0.15854617801497
436.842102051  0.142385051165356
437.134490967  0.142853894349883
437.4269104  0.154028673682096
437.719299316  0.14897754356667
438.011688232  0.132023903660724
438.304107666  0.155993513507079
438.596496582  0.156530818461316
438.888885498  0.18327758712685
439.181274414  0.151602592134272
439.473693848  0.142455376832952
439.766082764  0.176344990138182
440.05847168  0.186043983964286
440.350891113  0.16523052004949
440.643280029  0.156373019268965
440.935668945  0.175515328791538
441.228057861  0.184511033528808
441.520477295  0.161356141432069
441.812866211  0.168617999986203
442.105255127  0.193989033929112
442.397674561  0.196563822091202
442.690063477  0.168961021978484
442.982452393  0.15605155365729
443.274841309  0.191038111228511
443.567260742  0.187486348975856
443.859649658  0.185655499078398
444.152038574  0.185452690809827
444.444458008  0.185791077369435
444.736846924  0.205456963835488
445.02923584  0.202349976178313
445.321624756  0.185727251032399
445.614044189  0.192687482329842
445.906433105  0.217708946325822
446.198822021  0.182131128017263
446.491241455  0.179321034936992
446.783630371  0.190159242984457
447.076019287  0.208701231605542
447.368408203  0.21954644142398
447.660827637  0.218058645933799
447.953216553  0.215778386010313
448.245605469  0.213676817140138
448.538024902  0.200445234895655
448.830413818  0.202228336599227
449.122802734  0.197063881509074
449.41519165  0.19555822501694
449.707611084  0.182735338791632
450  0.18219179383212
